filename_ts;fullfilename_ts;filename;fullfilename;species;id;categories;abs_min_t;min_y;min_x;max_y;max_x;min_f;min_t;max_f;max_t;centroid_y;centroid_x;snr;duration_x;bandwidth_y;area_xy;centroid_f;centroid_t;duration_t;bandwidth_f;area_tf;ratio_yx;date
XC449639_10.0s_00.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC449639_10.0s_00.wav;XC449639.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC449639.mp3;Columba palumbus_Common Wood Pigeon;449639;colpal;10.0;0;0;11;642;281.25;0.0106666666666666;796.875;6.858666666666666;4.0;316.0;32.19013109089049;11.008;656.25;19356.0;468.75;3.381333333333333;6.848;515.625;2419.5;0.0171339563862928;2018-05-13
XC410908_15.0s_00.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC410908_15.0s_00.wav;XC410908.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC410908.mp3;Columba palumbus_Common Wood Pigeon;410908;colpal;15.0;14;189;26;207;937.5;2.026666666666667;1500.0;2.2186666666666666;20.0;199.0;25.641706838580795;11.989333333333333;0.0;600.0;1218.75;2.1333333333333333;0.192;562.5;75.0;0.6666666666666666;2018-04-08
XC725799_10.0s_05.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC725799_10.0s_05.wav;XC725799.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC725799.mp3;Columba palumbus_Common Wood Pigeon;725799;colpal;10.0;106;487;167;647;5250.0;5.205333333333333;8109.375;6.912;143.0;565.0;37.31495975026537;60.992;187.5;13516.0;6984.375;6.037333333333334;1.7066666666666666;2859.375;1689.5;0.38125;2022-05-14
XC791136_5.0s_08.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC791136_5.0s_08.wav;XC791136.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC791136.mp3;Columba palumbus_Common Wood Pigeon;791136;colpal;5.0;85;482;129;503;4265.625;5.152;6328.125;5.376;102.0;495.0;30.429828572064533;43.989333333333335;0.0;2248.0;5062.5;5.290666666666667;0.224;2062.5;281.0;2.095238095238096;2023-04-05
XC744882_10.0s_06.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC744882_10.0s_06.wav;XC744882.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC744882.mp3;Columba palumbus_Common Wood Pigeon;744882;colpal;10.0;43;0;83;82;2296.875;0.0106666666666666;4171.875;0.8853333333333333;54.0;36.0;32.05575022562692;40.0;93.75;6508.0;2812.5;0.3946666666666666;0.8746666666666666;1875.0;813.5;0.4878048780487805;2022-07-27
XC655097_5.0s_04.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC655097_5.0s_04.wav;XC655097.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC655097.mp3;Columba palumbus_Common Wood Pigeon;655097;colpal;5.0;36;463;43;476;1968.75;4.949333333333334;2296.875;5.088;41.0;470.0;24.958467537226028;6.997333333333334;0.0;316.0;2203.125;5.024;0.1386666666666666;328.125;39.5;0.5384615384615384;2021-06-06
XC725799_10.0s_06.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC725799_10.0s_06.wav;XC725799.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC725799.mp3;Columba palumbus_Common Wood Pigeon;725799;colpal;10.0;114;660;149;770;5625.0;7.050666666666666;7265.625;8.224;136.0;687.0;33.04295473442372;35.008;93.75;9360.0;6656.25;7.338666666666667;1.1733333333333331;1640.625;1170.0;0.3181818181818182;2022-05-14
XC719579_5.0s_01.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC719579_5.0s_01.wav;XC719579.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC719579.mp3;Columba palumbus_Common Wood Pigeon;719579;colpal;5.0;0;135;10;172;281.25;1.4506666666666668;750.0;1.8453333333333333;4.0;157.0;26.10715965074837;10.005333333333333;0.0;1128.0;468.75;1.6853333333333331;0.3946666666666666;468.75;141.0;0.2702702702702703;2022-04-25
XC781832_10.0s_04.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC781832_10.0s_04.wav;XC781832.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC781832.mp3;Columba palumbus_Common Wood Pigeon;781832;colpal;10.0;69;295;108;413;3515.625;3.1573333333333333;5343.75;4.416;86.0;342.0;39.7885509861928;38.99733333333333;93.75;13264.0;4312.5;3.6586666666666665;1.2586666666666666;1828.125;1658.0;0.3305084745762712;2023-02-21
XC552810_10.0s_03.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC552810_10.0s_03.wav;XC552810.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC552810.mp3;Columba palumbus_Common Wood Pigeon;552810;colpal;10.0;61;601;87;618;3140.625;6.421333333333333;4359.375;6.602666666666667;71.0;614.0;27.48201991342562;26.005333333333333;0.0;680.0;3609.375;6.56;0.1813333333333333;1218.75;85.0;1.5294117647058822;2010-03-14
XC791136_5.0s_09.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC791136_5.0s_09.wav;XC791136.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC791136.mp3;Columba palumbus_Common Wood Pigeon;791136;colpal;5.0;87;897;174;913;4359.375;9.578666666666669;8437.5;9.749333333333333;133.0;902.0;32.64273876812837;86.99733333333333;0.0;2984.0;6515.625;9.632;0.1706666666666666;4078.125;373.0;5.4375;2023-04-05
XC805780_15.0s_05.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC805780_15.0s_05.wav;XC805780.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC805780.mp3;Columba palumbus_Common Wood Pigeon;805780;colpal;15.0;64;365;96;395;3281.25;3.904;4781.25;4.224;78.0;377.0;25.66321629658012;32.0;0.0;1064.0;3937.5;4.032;0.32;1500.0;133.0;1.0666666666666669;2023-03-12
XC792288_5.0s_07.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC792288_5.0s_07.wav;XC792288.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC792288.mp3;Columba palumbus_Common Wood Pigeon;792288;colpal;5.0;41;870;153;935;2203.125;9.290666666666668;7453.125;9.984;100.0;894.0;31.40155794634903;112.0;93.75;13744.0;4968.75;9.546666666666669;0.6933333333333334;5250.0;1718.0;1.7230769230769232;2023-04-08
XC512606_5.0s_01.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC512606_5.0s_01.wav;XC512606.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC512606.mp3;Columba palumbus_Common Wood Pigeon;512606;colpal;5.0;46;590;68;610;2437.5;6.304;3468.75;6.517333333333333;56.0;600.0;24.545402233243184;21.994666666666667;0.0;900.0;2906.25;6.410666666666667;0.2133333333333333;1031.25;112.5;1.1;2017-06-20
XC791659_5.0s_10.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC791659_5.0s_10.wav;XC791659.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC791659.mp3;Columba palumbus_Common Wood Pigeon;791659;colpal;5.0;130;922;155;935;6375.0;9.845333333333333;7546.875;9.984;147.0;930.0;31.1284254157866;25.002666666666663;0.0;1204.0;7171.875;9.930666666666667;0.1386666666666666;1171.875;150.5;1.9230769230769231;2023-04-05
XC449639_10.0s_01.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC449639_10.0s_01.wav;XC449639.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC449639.mp3;Columba palumbus_Common Wood Pigeon;449639;colpal;10.0;48;0;128;232;2531.25;0.0106666666666666;6281.25;2.485333333333333;91.0;109.0;29.87123598070344;80.0;187.5;36932.0;4546.875;1.1733333333333331;2.474666666666667;3750.0;4616.5;0.3448275862068966;2018-05-13
XC410908_15.0s_01.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC410908_15.0s_01.wav;XC410908.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC410908.mp3;Columba palumbus_Common Wood Pigeon;410908;colpal;15.0;39;889;48;914;2109.375;9.493333333333334;2531.25;9.76;41.0;897.0;27.397259467445224;9.002666666666666;0.0;668.0;2203.125;9.578666666666669;0.2666666666666666;421.875;83.5;0.36;2018-04-08
XC805780_15.0s_06.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC805780_15.0s_06.wav;XC805780.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC805780.mp3;Columba palumbus_Common Wood Pigeon;805780;colpal;15.0;65;675;90;720;3328.125;7.210666666666667;4500.0;7.690666666666667;81.0;697.0;26.15286408791576;25.002666666666663;0.0;1404.0;4078.125;7.445333333333333;0.48;1171.875;175.5;0.5555555555555556;2023-03-12
XC719579_5.0s_02.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC719579_5.0s_02.wav;XC719579.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC719579.mp3;Columba palumbus_Common Wood Pigeon;719579;colpal;5.0;0;273;11;342;281.25;2.9226666666666667;796.875;3.6586666666666665;5.0;303.0;28.50715751101256;11.008;93.75;2484.0;515.625;3.2426666666666666;0.736;515.625;310.5;0.1594202898550724;2022-04-25
XC744882_10.0s_07.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC744882_10.0s_07.wav;XC744882.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC744882.mp3;Columba palumbus_Common Wood Pigeon;744882;colpal;10.0;69;773;99;791;3515.625;8.256;4921.875;8.448;84.0;780.0;28.010440757719916;29.994666666666667;0.0;460.0;4218.75;8.330666666666668;0.192;1406.25;57.5;1.6666666666666667;2022-07-27
XC791659_10.0s_00.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC791659_10.0s_00.wav;XC791659.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC791659.mp3;Columba palumbus_Common Wood Pigeon;791659;colpal;10.0;0;0;11;233;281.25;0.0106666666666666;796.875;2.496;4.0;97.0;35.815145244013145;11.008;187.5;7544.0;468.75;1.0453333333333332;2.485333333333333;515.625;943.0;0.0472103004291845;2023-04-05
XC552810_10.0s_05.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC552810_10.0s_05.wav;XC552810.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC552810.mp3;Columba palumbus_Common Wood Pigeon;552810;colpal;10.0;75;705;184;935;3796.875;7.530666666666667;8906.25;9.984;122.0;844.0;30.26358288885932;108.992;187.5;40560.0;6000.0;9.013333333333334;2.453333333333333;5109.375;5070.0;0.4739130434782608;2010-03-14
XC792288_5.0s_08.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC792288_5.0s_08.wav;XC792288.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC792288.mp3;Columba palumbus_Common Wood Pigeon;792288;colpal;5.0;42;387;142;503;2250.0;4.1386666666666665;6937.5;5.376;75.0;423.0;33.741232026941915;100.01066666666668;93.75;22032.0;3796.875;4.522666666666667;1.2373333333333334;4687.5;2754.0;0.8620689655172413;2023-04-08
XC655097_5.0s_05.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC655097_5.0s_05.wav;XC655097.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC655097.mp3;Columba palumbus_Common Wood Pigeon;655097;colpal;5.0;48;715;96;815;2531.25;7.637333333333333;4781.25;8.704;79.0;773.0;28.31520643071714;48.0;93.75;8728.0;3984.375;8.256;1.0666666666666669;2250.0;1091.0;0.48;2021-06-06
XC449639_10.0s_02.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC449639_10.0s_02.wav;XC449639.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC449639.mp3;Columba palumbus_Common Wood Pigeon;449639;colpal;10.0;50;249;110;368;2625.0;2.6666666666666665;5437.5;3.936;74.0;307.0;33.96476223314345;59.989333333333335;93.75;14124.0;3750.0;3.285333333333333;1.2693333333333332;2812.5;1765.5;0.5042016806722689;2018-05-13
XC781832_15.0s_00.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC781832_15.0s_00.wav;XC781832.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC781832.mp3;Columba palumbus_Common Wood Pigeon;781832;colpal;15.0;0;250;8;386;281.25;2.6773333333333333;656.25;4.128;5.0;316.0;38.5520667465865;8.0;93.75;4320.0;515.625;3.381333333333333;1.4506666666666663;375.0;540.0;0.0588235294117647;2023-02-21
XC410908_15.0s_02.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC410908_15.0s_02.wav;XC410908.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC410908.mp3;Columba palumbus_Common Wood Pigeon;410908;colpal;15.0;46;719;73;730;2437.5;7.68;3703.125;7.797333333333333;63.0;725.0;28.377300172397067;27.008;0.0;828.0;3234.375;7.744;0.1173333333333333;1265.625;103.5;2.4545454545454546;2018-04-08
XC791136_5.0s_10.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC791136_5.0s_10.wav;XC791136.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC791136.mp3;Columba palumbus_Common Wood Pigeon;791136;colpal;5.0;122;225;185;264;6000.0;2.4106666666666667;8953.125;2.8266666666666667;147.0;244.0;31.91638781933254;62.99733333333333;0.0;5344.0;7171.875;2.6133333333333333;0.416;2953.125;668.0;1.6153846153846154;2023-04-05
XC512606_5.0s_02.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC512606_5.0s_02.wav;XC512606.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC512606.mp3;Columba palumbus_Common Wood Pigeon;512606;colpal;5.0;59;330;138;394;3046.875;3.530666666666667;6750.0;4.213333333333333;105.0;358.0;31.516217560541904;78.99733333333333;93.75;9768.0;5203.125;3.8293333333333335;0.6826666666666666;3703.125;1221.0;1.234375;2017-06-20
XC449639_10.0s_03.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC449639_10.0s_03.wav;XC449639.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC449639.mp3;Columba palumbus_Common Wood Pigeon;449639;colpal;10.0;62;837;88;874;3187.5;8.938666666666666;4406.25;9.333333333333334;73.0;850.0;26.546533148708534;26.005333333333333;0.0;2080.0;3703.125;9.077333333333334;0.3946666666666666;1218.75;260.0;0.7027027027027027;2018-05-13
XC655097_5.0s_06.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC655097_5.0s_06.wav;XC655097.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC655097.mp3;Columba palumbus_Common Wood Pigeon;655097;colpal;5.0;50;496;88;636;2625.0;5.301333333333333;4406.25;6.794666666666667;62.0;563.0;25.666582350880915;37.99466666666667;93.75;5516.0;3187.5;6.016;1.4933333333333332;1781.25;689.5;0.2714285714285714;2021-06-06
XC805780_15.0s_08.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC805780_15.0s_08.wav;XC805780.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC805780.mp3;Columba palumbus_Common Wood Pigeon;805780;colpal;15.0;82;797;235;823;4125.0;8.512;11296.875;8.789333333333333;142.0;811.0;36.71862377902188;153.00266666666667;0.0;8928.0;6937.5;8.661333333333333;0.2773333333333333;7171.875;1116.0;5.884615384615385;2023-03-12
XC791659_10.0s_01.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC791659_10.0s_01.wav;XC791659.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC791659.mp3;Columba palumbus_Common Wood Pigeon;791659;colpal;10.0;0;277;6;300;281.25;2.965333333333333;562.5;3.2106666666666666;4.0;288.0;37.44186736733514;5.994666666666666;0.0;624.0;468.75;3.082666666666667;0.2453333333333333;281.25;78.0;0.2608695652173913;2023-04-05
XC512606_5.0s_03.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC512606_5.0s_03.wav;XC512606.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC512606.mp3;Columba palumbus_Common Wood Pigeon;512606;colpal;5.0;62;759;176;935;3187.5;8.106666666666667;8531.25;9.984;122.0;875.0;29.420647579692336;114.00533333333334;187.5;25348.0;6000.0;9.344;1.8773333333333333;5343.75;3168.5;0.6477272727272727;2017-06-20
XC781832_15.0s_01.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC781832_15.0s_01.wav;XC781832.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC781832.mp3;Columba palumbus_Common Wood Pigeon;781832;colpal;15.0;0;568;8;733;281.25;6.069333333333334;656.25;7.829333333333333;5.0;668.0;38.7602114744173;8.0;187.5;5280.0;515.625;7.136;1.76;375.0;660.0;0.0484848484848484;2023-02-21
XC744882_10.0s_08.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC744882_10.0s_08.wav;XC744882.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC744882.mp3;Columba palumbus_Common Wood Pigeon;744882;colpal;10.0;70;94;96;111;3562.5;1.0133333333333334;4781.25;1.1946666666666668;83.0;101.0;24.91443586195483;26.005333333333333;0.0;420.0;4171.875;1.088;0.1813333333333333;1218.75;52.5;1.5294117647058822;2022-07-27
XC552810_10.0s_06.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC552810_10.0s_06.wav;XC552810.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC552810.mp3;Columba palumbus_Common Wood Pigeon;552810;colpal;10.0;110;576;180;606;5437.5;6.1546666666666665;8718.75;6.474666666666667;143.0;591.0;30.092789843884127;69.99466666666666;0.0;1796.0;6984.375;6.314666666666667;0.32;3281.25;224.5;2.333333333333333;2010-03-14
XC410908_15.0s_03.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC410908_15.0s_03.wav;XC410908.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC410908.mp3;Columba palumbus_Common Wood Pigeon;410908;colpal;15.0;48;276;81;287;2531.25;2.9546666666666668;4078.125;3.072;68.0;280.0;29.711017254899357;33.00266666666667;0.0;940.0;3468.75;2.997333333333333;0.1173333333333333;1546.875;117.5;3.0;2018-04-08
XC719579_5.0s_03.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC719579_5.0s_03.wav;XC719579.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC719579.mp3;Columba palumbus_Common Wood Pigeon;719579;colpal;5.0;0;551;10;625;281.25;5.888;750.0;6.677333333333333;4.0;581.0;27.979786904792576;10.005333333333333;93.75;2388.0;468.75;6.208;0.7893333333333333;468.75;298.5;0.1351351351351351;2022-04-25
XC792288_5.0s_09.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC792288_5.0s_09.wav;XC792288.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC792288.mp3;Columba palumbus_Common Wood Pigeon;792288;colpal;5.0;44;286;95;302;2343.75;3.061333333333333;4734.375;3.232;59.0;293.0;36.17598266806172;51.008;0.0;1592.0;3046.875;3.136;0.1706666666666666;2390.625;199.0;3.1875;2023-04-08
XC791136_10.0s_00.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC791136_10.0s_00.wav;XC791136.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC791136.mp3;Columba palumbus_Common Wood Pigeon;791136;colpal;10.0;0;0;6;175;281.25;0.0106666666666666;562.5;1.8773333333333333;3.0;77.0;24.790040615027262;5.994666666666666;187.5;4116.0;421.875;0.832;1.8666666666666667;281.25;514.5;0.0342857142857142;2023-04-05
XC719579_5.0s_04.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC719579_5.0s_04.wav;XC719579.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC719579.mp3;Columba palumbus_Common Wood Pigeon;719579;colpal;5.0;33;488;106;669;1828.125;5.216;5250.0;7.1466666666666665;67.0;569.0;32.13538982899845;73.00266666666667;187.5;19956.0;3421.875;6.08;1.9306666666666663;3421.875;2494.5;0.4033149171270718;2022-04-25
XC655097_5.0s_07.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC655097_5.0s_07.wav;XC655097.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC655097.mp3;Columba palumbus_Common Wood Pigeon;655097;colpal;5.0;58;156;167;554;3000.0;1.6746666666666667;8109.375;5.92;133.0;311.0;33.5576024346392;108.992;375.0;44580.0;6515.625;3.328;4.245333333333333;5109.375;5572.5;0.2738693467336683;2021-06-06
XC410908_15.0s_06.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC410908_15.0s_06.wav;XC410908.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC410908.mp3;Columba palumbus_Common Wood Pigeon;410908;colpal;15.0;82;623;139;640;4125.0;6.656;6796.875;6.8373333333333335;117.0;629.0;33.0498867259201;57.00266666666667;0.0;2112.0;5765.625;6.72;0.1813333333333333;2671.875;264.0;3.3529411764705883;2018-04-08
XC512606_5.0s_04.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC512606_5.0s_04.wav;XC512606.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC512606.mp3;Columba palumbus_Common Wood Pigeon;512606;colpal;5.0;64;214;141;261;3281.25;2.293333333333333;6890.625;2.794666666666666;106.0;229.0;29.542990998842274;76.992;93.75;5024.0;5250.0;2.453333333333333;0.5013333333333333;3609.375;628.0;1.6382978723404256;2017-06-20
XC791659_10.0s_02.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC791659_10.0s_02.wav;XC791659.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC791659.mp3;Columba palumbus_Common Wood Pigeon;791659;colpal;10.0;48;0;151;280;2531.25;0.0106666666666666;7359.375;2.997333333333333;111.0;64.0;34.20733398837796;102.99733333333332;281.25;23880.0;5484.375;0.6933333333333334;2.9866666666666664;4828.125;2985.0;0.3678571428571429;2023-04-05
XC791136_10.0s_01.wav;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES_ROIS/Columba palumbus_Common Wood Pigeon/XC791136_10.0s_01.wav;XC791136.mp3;build_dataset_temp/WORKFLOW_MULTIPLE_SPECIES/Columba palumbus_Common Wood Pigeon/XC791136.mp3;Columba palumbus_Common Wood Pigeon;791136;colpal;10.0;25;0;52;18;1453.125;0.0106666666666666;2718.75;0.2026666666666666;37.0;6.0;27.813886585696;27.008;0.0;1860.0;2015.625;0.0746666666666666;0.192;1265.625;232.5;1.5;2023-04-05
