filename_ts;code;species;birdnet_label
XC286335_5.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC286335_6.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC286335_7.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC286335_8.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC286335_9.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC288107_0.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC288107_1.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC288107_2.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC293026_0.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC293026_1.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC293026_2.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC304822_0.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC304822_1.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC304822_2.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC305073_0.wav;chlchl;Chloris chloris_European Greenfinch;1
XC305073_1.wav;chlchl;Chloris chloris_European Greenfinch;1
XC305073_2.wav;chlchl;Chloris chloris_European Greenfinch;1
XC305073_3.wav;chlchl;Chloris chloris_European Greenfinch;1
XC305073_4.wav;chlchl;Chloris chloris_European Greenfinch;1
XC305073_5.wav;chlchl;Chloris chloris_European Greenfinch;0
XC305073_6.wav;chlchl;Chloris chloris_European Greenfinch;1
XC305073_7.wav;chlchl;Chloris chloris_European Greenfinch;1
XC30619_0.wav;stralu;Strix aluco_Tawny Owl;1
XC30619_1.wav;stralu;Strix aluco_Tawny Owl;1
XC308754_0.wav;turmer;Turdus merula_Common Blackbird;1
XC308754_1.wav;turmer;Turdus merula_Common Blackbird;1
XC308754_2.wav;turmer;Turdus merula_Common Blackbird;1
XC308754_3.wav;turmer;Turdus merula_Common Blackbird;1
XC308754_4.wav;turmer;Turdus merula_Common Blackbird;1
XC308754_5.wav;turmer;Turdus merula_Common Blackbird;0
XC309457_0.wav;alaarv;Alauda arvensis_Eurasian Skylark;1
XC310512_0.wav;stralu;Strix aluco_Tawny Owl;1
XC310512_1.wav;stralu;Strix aluco_Tawny Owl;0
XC310512_2.wav;stralu;Strix aluco_Tawny Owl;0
XC310635_0.wav;stralu;Strix aluco_Tawny Owl;1
XC310635_1.wav;stralu;Strix aluco_Tawny Owl;1
XC310635_2.wav;stralu;Strix aluco_Tawny Owl;1
XC310641_0.wav;stralu;Strix aluco_Tawny Owl;1
XC310641_1.wav;stralu;Strix aluco_Tawny Owl;1
XC310641_2.wav;stralu;Strix aluco_Tawny Owl;1
XC311011_0.wav;prumod;Prunella modularis_Dunnock;1
XC311011_1.wav;prumod;Prunella modularis_Dunnock;1
XC311011_2.wav;prumod;Prunella modularis_Dunnock;1
XC311011_3.wav;prumod;Prunella modularis_Dunnock;1
XC311735_0.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC311735_1.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC311735_2.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC311735_3.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC311735_4.wav;cuccan;Cuculus canorus_Common Cuckoo;0
XC311735_5.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC311735_6.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC311735_7.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC312464_0.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC312464_1.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC312464_2.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC312464_3.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC312464_4.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC312464_5.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC312464_6.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC312464_7.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC312464_8.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC312464_9.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC312558_0.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC312558_1.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC312563_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC312563_2.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC312563_3.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC312563_4.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC313740_0.wav;turphi;Turdus philomelos_Song Thrush;0
XC313740_1.wav;turphi;Turdus philomelos_Song Thrush;1
XC313740_2.wav;turphi;Turdus philomelos_Song Thrush;0
XC313740_3.wav;turphi;Turdus philomelos_Song Thrush;0
XC315115_0.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC315115_1.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC315115_2.wav;embcit;Emberiza citrinella_Yellowhammer;0
XC316331_0.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC316331_1.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC316331_2.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC316331_3.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC316333_0.wav;anttri;Anthus trivialis_Tree Pipit;1
XC316333_1.wav;anttri;Anthus trivialis_Tree Pipit;1
XC316333_2.wav;anttri;Anthus trivialis_Tree Pipit;1
XC316333_3.wav;anttri;Anthus trivialis_Tree Pipit;1
XC322593_0.wav;picvir;Picus viridis_European Green Woodpecker;1
XC322593_1.wav;picvir;Picus viridis_European Green Woodpecker;1
XC323587_0.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC323587_1.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC323587_2.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC323587_3.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC323587_4.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC324071_0.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC324071_1.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC324071_2.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC324071_3.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC324750_0.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC324750_1.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC324750_2.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC333455_0.wav;stralu;Strix aluco_Tawny Owl;1
XC333455_1.wav;stralu;Strix aluco_Tawny Owl;1
XC343373_0.wav;picvir;Picus viridis_European Green Woodpecker;1
XC343374_0.wav;picvir;Picus viridis_European Green Woodpecker;1
XC349573_0.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349573_1.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349573_2.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349573_3.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349573_4.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349573_5.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349581_0.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349581_1.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349581_2.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349581_3.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349581_4.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349581_5.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349581_6.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349581_7.wav;turvis;Turdus viscivorus_Mistle Thrush;0
XC349581_8.wav;turvis;Turdus viscivorus_Mistle Thrush;0
XC349581_9.wav;turvis;Turdus viscivorus_Mistle Thrush;0
XC349588_0.wav;turvis;Turdus viscivorus_Mistle Thrush;0
XC349588_1.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349588_2.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349588_3.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349588_4.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349588_5.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349591_0.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349591_1.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349591_2.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349591_3.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349591_4.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC349591_5.wav;turvis;Turdus viscivorus_Mistle Thrush;0
XC349591_6.wav;turvis;Turdus viscivorus_Mistle Thrush;0
XC350143_0.wav;fricoe;Fringilla coelebs_Common Chaffinch;0
XC350143_1.wav;fricoe;Fringilla coelebs_Common Chaffinch;0
XC350143_2.wav;fricoe;Fringilla coelebs_Common Chaffinch;0
XC350143_3.wav;fricoe;Fringilla coelebs_Common Chaffinch;0
XC35040_0.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC35040_1.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC351439_0.wav;parmaj;Parus major_Great Tit;1
XC351439_1.wav;parmaj;Parus major_Great Tit;1
XC351439_2.wav;parmaj;Parus major_Great Tit;1
XC351439_3.wav;parmaj;Parus major_Great Tit;0
XC351439_4.wav;parmaj;Parus major_Great Tit;0
XC352355_0.wav;prumod;Prunella modularis_Dunnock;1
XC352355_1.wav;prumod;Prunella modularis_Dunnock;1
XC352355_2.wav;prumod;Prunella modularis_Dunnock;1
XC352357_0.wav;prumod;Prunella modularis_Dunnock;1
XC352357_1.wav;prumod;Prunella modularis_Dunnock;1
XC352357_2.wav;prumod;Prunella modularis_Dunnock;1
XC356378_0.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC356378_1.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC356378_2.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC356378_3.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC356378_4.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC356378_5.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC356378_6.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC357610_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC357610_1.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC357610_2.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC357610_3.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC357610_4.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC357610_5.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC357684_0.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC357684_1.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC357684_2.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC357684_3.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC357754_0.wav;embcit;Emberiza citrinella_Yellowhammer;0
XC357754_1.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC357754_2.wav;embcit;Emberiza citrinella_Yellowhammer;0
XC357754_3.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC35840_0.wav;fricoe;Fringilla coelebs_Common Chaffinch;0
XC35840_1.wav;fricoe;Fringilla coelebs_Common Chaffinch;0
XC35840_2.wav;fricoe;Fringilla coelebs_Common Chaffinch;0
XC361594_0.wav;parmaj;Parus major_Great Tit;1
XC361594_1.wav;parmaj;Parus major_Great Tit;1
XC361594_2.wav;parmaj;Parus major_Great Tit;0
XC361594_3.wav;parmaj;Parus major_Great Tit;1
XC361594_4.wav;parmaj;Parus major_Great Tit;1
XC361912_0.wav;erirub;Erithacus rubecula_European Robin;0
XC361912_1.wav;erirub;Erithacus rubecula_European Robin;1
XC361912_2.wav;erirub;Erithacus rubecula_European Robin;1
XC361912_3.wav;erirub;Erithacus rubecula_European Robin;1
XC361912_4.wav;erirub;Erithacus rubecula_European Robin;0
XC361912_5.wav;erirub;Erithacus rubecula_European Robin;1
XC361912_6.wav;erirub;Erithacus rubecula_European Robin;0
XC361912_7.wav;erirub;Erithacus rubecula_European Robin;0
XC361912_8.wav;erirub;Erithacus rubecula_European Robin;0
XC361912_9.wav;erirub;Erithacus rubecula_European Robin;0
XC362743_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC362743_1.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC362743_2.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC363316_0.wav;trotro;Troglodytes troglodytes_Eurasian Wren;0
XC363316_1.wav;trotro;Troglodytes troglodytes_Eurasian Wren;0
XC363316_2.wav;trotro;Troglodytes troglodytes_Eurasian Wren;0
XC363316_3.wav;trotro;Troglodytes troglodytes_Eurasian Wren;0
XC363574_0.wav;prumod;Prunella modularis_Dunnock;1
XC363574_1.wav;prumod;Prunella modularis_Dunnock;1
XC363574_2.wav;prumod;Prunella modularis_Dunnock;1
XC364058_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC364058_1.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC364058_10.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC364058_11.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC364058_2.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC364058_3.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC364058_4.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC364058_5.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC364058_6.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC364058_7.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC364058_8.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC364058_9.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC365797_0.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC365797_1.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC365797_2.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC365797_3.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC365883_0.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC365883_1.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC365883_2.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC365883_3.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC365883_4.wav;turvis;Turdus viscivorus_Mistle Thrush;1
XC365883_5.wav;turvis;Turdus viscivorus_Mistle Thrush;0
XC366501_0.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC366501_1.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC366501_2.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC366501_3.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC366501_4.wav;fricoe;Fringilla coelebs_Common Chaffinch;0
XC366501_5.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC366501_6.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC367689_0.wav;colpal;Columba palumbus_Common Wood Pigeon;1
XC367689_1.wav;colpal;Columba palumbus_Common Wood Pigeon;1
XC367922_0.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC367922_1.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC367922_2.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC367922_4.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC368354_0.wav;prumod;Prunella modularis_Dunnock;1
XC368354_1.wav;prumod;Prunella modularis_Dunnock;1
XC368354_2.wav;prumod;Prunella modularis_Dunnock;1
XC369573_0.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC369573_1.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC369573_2.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC369573_3.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC369573_4.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC369921_0.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC369921_1.wav;cuccan;Cuculus canorus_Common Cuckoo;1
XC369921_2.wav;cuccan;Cuculus canorus_Common Cuckoo;0
XC369921_3.wav;cuccan;Cuculus canorus_Common Cuckoo;0
XC370124_0.wav;anttri;Anthus trivialis_Tree Pipit;0
XC370124_1.wav;anttri;Anthus trivialis_Tree Pipit;0
XC370124_2.wav;anttri;Anthus trivialis_Tree Pipit;0
XC370124_3.wav;anttri;Anthus trivialis_Tree Pipit;1
XC370124_4.wav;anttri;Anthus trivialis_Tree Pipit;1
XC370124_5.wav;anttri;Anthus trivialis_Tree Pipit;0
XC370124_6.wav;anttri;Anthus trivialis_Tree Pipit;0
XC374312_0.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC374312_1.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC374312_2.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC374312_3.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC374312_4.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC374877_0.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC374877_1.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC374877_2.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;1
XC374877_3.wav;sylatr;Sylvia atricapilla_Eurasian Blackcap;0
XC377448_0.wav;erirub;Erithacus rubecula_European Robin;0
XC377448_1.wav;erirub;Erithacus rubecula_European Robin;1
XC377448_2.wav;erirub;Erithacus rubecula_European Robin;1
XC377448_3.wav;erirub;Erithacus rubecula_European Robin;0
XC377448_4.wav;erirub;Erithacus rubecula_European Robin;1
XC377448_5.wav;erirub;Erithacus rubecula_European Robin;0
XC377448_6.wav;erirub;Erithacus rubecula_European Robin;0
XC379281_0.wav;colpal;Columba palumbus_Common Wood Pigeon;1
XC379281_1.wav;colpal;Columba palumbus_Common Wood Pigeon;1
XC379281_2.wav;colpal;Columba palumbus_Common Wood Pigeon;1
XC380395_0.wav;alaarv;Alauda arvensis_Eurasian Skylark;1
XC380395_1.wav;alaarv;Alauda arvensis_Eurasian Skylark;1
XC380395_2.wav;alaarv;Alauda arvensis_Eurasian Skylark;1
XC380395_3.wav;alaarv;Alauda arvensis_Eurasian Skylark;1
XC380395_4.wav;alaarv;Alauda arvensis_Eurasian Skylark;0
XC381181_0.wav;chlchl;Chloris chloris_European Greenfinch;0
XC381181_1.wav;chlchl;Chloris chloris_European Greenfinch;0
XC381181_2.wav;chlchl;Chloris chloris_European Greenfinch;0
XC381181_3.wav;chlchl;Chloris chloris_European Greenfinch;0
XC381181_4.wav;chlchl;Chloris chloris_European Greenfinch;1
XC381181_5.wav;chlchl;Chloris chloris_European Greenfinch;0
XC381181_6.wav;chlchl;Chloris chloris_European Greenfinch;0
XC381181_7.wav;chlchl;Chloris chloris_European Greenfinch;0
XC383574_0.wav;trotro;Troglodytes troglodytes_Eurasian Wren;1
XC383574_1.wav;trotro;Troglodytes troglodytes_Eurasian Wren;0
XC386034_0.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC386034_1.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC386034_2.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC386034_3.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC386034_4.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC386243_0.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC386243_1.wav;siteur;Sitta europaea_Eurasian Nuthatch;0
XC386243_2.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC393815_0.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC393815_1.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC393815_2.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC393815_3.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC393815_4.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC394728_0.wav;turmer;Turdus merula_Common Blackbird;0
XC394728_1.wav;turmer;Turdus merula_Common Blackbird;1
XC394728_2.wav;turmer;Turdus merula_Common Blackbird;1
XC394728_3.wav;turmer;Turdus merula_Common Blackbird;1
XC394844_0.wav;turmer;Turdus merula_Common Blackbird;0
XC394844_1.wav;turmer;Turdus merula_Common Blackbird;1
XC394844_2.wav;turmer;Turdus merula_Common Blackbird;1
XC395420_0.wav;turmer;Turdus merula_Common Blackbird;1
XC395420_1.wav;turmer;Turdus merula_Common Blackbird;0
XC395420_10.wav;turmer;Turdus merula_Common Blackbird;0
XC395420_2.wav;turmer;Turdus merula_Common Blackbird;1
XC395420_3.wav;turmer;Turdus merula_Common Blackbird;1
XC395420_4.wav;turmer;Turdus merula_Common Blackbird;0
XC395420_5.wav;turmer;Turdus merula_Common Blackbird;0
XC395420_6.wav;turmer;Turdus merula_Common Blackbird;0
XC395420_7.wav;turmer;Turdus merula_Common Blackbird;0
XC395420_8.wav;turmer;Turdus merula_Common Blackbird;0
XC395420_9.wav;turmer;Turdus merula_Common Blackbird;0
XC396752_0.wav;turmer;Turdus merula_Common Blackbird;1
XC396752_1.wav;turmer;Turdus merula_Common Blackbird;1
XC396752_2.wav;turmer;Turdus merula_Common Blackbird;1
XC396752_3.wav;turmer;Turdus merula_Common Blackbird;1
XC396752_4.wav;turmer;Turdus merula_Common Blackbird;1
XC396752_5.wav;turmer;Turdus merula_Common Blackbird;0
XC396752_6.wav;turmer;Turdus merula_Common Blackbird;0
XC396752_7.wav;turmer;Turdus merula_Common Blackbird;0
XC396752_8.wav;turmer;Turdus merula_Common Blackbird;0
XC396752_9.wav;turmer;Turdus merula_Common Blackbird;0
XC399705_0.wav;stralu;Strix aluco_Tawny Owl;0
XC406046_0.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC406046_1.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC406046_2.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC406046_3.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC406046_4.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;1
XC406046_5.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC406046_6.wav;aegcau;Aegithalos caudatus_Long-tailed Tit;0
XC407621_0.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC407621_1.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC407621_2.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC407621_3.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC407621_4.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;0
XC409139_0.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC409139_1.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC409139_2.wav;fricoe;Fringilla coelebs_Common Chaffinch;1
XC409172_0.wav;chlchl;Chloris chloris_European Greenfinch;1
XC409172_1.wav;chlchl;Chloris chloris_European Greenfinch;1
XC409172_2.wav;chlchl;Chloris chloris_European Greenfinch;1
XC409172_3.wav;chlchl;Chloris chloris_European Greenfinch;0
XC409172_4.wav;chlchl;Chloris chloris_European Greenfinch;1
XC409172_5.wav;chlchl;Chloris chloris_European Greenfinch;0
XC41056_0.wav;erirub;Erithacus rubecula_European Robin;1
XC41056_1.wav;erirub;Erithacus rubecula_European Robin;1
XC41056_2.wav;erirub;Erithacus rubecula_European Robin;0
XC41056_3.wav;erirub;Erithacus rubecula_European Robin;1
XC41056_4.wav;erirub;Erithacus rubecula_European Robin;0
XC410877_0.wav;prumod;Prunella modularis_Dunnock;1
XC410877_1.wav;prumod;Prunella modularis_Dunnock;1
XC410877_2.wav;prumod;Prunella modularis_Dunnock;1
XC410994_0.wav;prumod;Prunella modularis_Dunnock;1
XC410994_1.wav;prumod;Prunella modularis_Dunnock;1
XC410994_2.wav;prumod;Prunella modularis_Dunnock;1
XC411565_0.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC411565_1.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC411565_2.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;0
XC411565_3.wav;lusmeg;Luscinia megarhynchos_Common Nightingale;1
XC412433_0.wav;erirub;Erithacus rubecula_European Robin;0
XC412433_1.wav;erirub;Erithacus rubecula_European Robin;0
XC412433_2.wav;erirub;Erithacus rubecula_European Robin;0
XC412433_3.wav;erirub;Erithacus rubecula_European Robin;1
XC412433_4.wav;erirub;Erithacus rubecula_European Robin;0
XC412652_0.wav;turphi;Turdus philomelos_Song Thrush;0
XC412652_1.wav;turphi;Turdus philomelos_Song Thrush;0
XC412652_2.wav;turphi;Turdus philomelos_Song Thrush;0
XC412652_3.wav;turphi;Turdus philomelos_Song Thrush;0
XC412652_4.wav;turphi;Turdus philomelos_Song Thrush;0
XC413149_0.wav;anttri;Anthus trivialis_Tree Pipit;1
XC413149_1.wav;anttri;Anthus trivialis_Tree Pipit;1
XC413149_2.wav;anttri;Anthus trivialis_Tree Pipit;0
XC414220_0.wav;erirub;Erithacus rubecula_European Robin;1
XC414220_1.wav;erirub;Erithacus rubecula_European Robin;1
XC414220_2.wav;erirub;Erithacus rubecula_European Robin;1
XC414220_3.wav;erirub;Erithacus rubecula_European Robin;1
XC414353_0.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC414353_1.wav;embcit;Emberiza citrinella_Yellowhammer;0
XC414353_2.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC414353_3.wav;embcit;Emberiza citrinella_Yellowhammer;1
XC416110_0.wav;turmer;Turdus merula_Common Blackbird;1
XC416110_1.wav;turmer;Turdus merula_Common Blackbird;1
XC416110_2.wav;turmer;Turdus merula_Common Blackbird;1
XC416110_3.wav;turmer;Turdus merula_Common Blackbird;1
XC416110_4.wav;turmer;Turdus merula_Common Blackbird;0
XC416110_5.wav;turmer;Turdus merula_Common Blackbird;1
XC416110_7.wav;turmer;Turdus merula_Common Blackbird;1
XC416622_0.wav;trotro;Troglodytes troglodytes_Eurasian Wren;1
XC416622_1.wav;trotro;Troglodytes troglodytes_Eurasian Wren;1
XC416622_2.wav;trotro;Troglodytes troglodytes_Eurasian Wren;0
XC416696_0.wav;trotro;Troglodytes troglodytes_Eurasian Wren;1
XC416736_0.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC416736_1.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC416736_2.wav;cerbra;Certhia brachydactyla_Short-toed Treecreeper;1
XC417779_0.wav;alaarv;Alauda arvensis_Eurasian Skylark;1
XC417779_1.wav;alaarv;Alauda arvensis_Eurasian Skylark;1
XC417779_2.wav;alaarv;Alauda arvensis_Eurasian Skylark;1
XC417779_3.wav;alaarv;Alauda arvensis_Eurasian Skylark;1
XC419200_0.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC419200_1.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC419200_2.wav;siteur;Sitta europaea_Eurasian Nuthatch;1
XC42331_0.wav;prumod;Prunella modularis_Dunnock;1
XC42331_1.wav;prumod;Prunella modularis_Dunnock;1
XC42331_2.wav;prumod;Prunella modularis_Dunnock;0
